,DocID,TokenID,Token,Tag
562,S0010938X15002954,S0010938X15002954-37,density,O
563,S0010938X15002954,S0010938X15002954-38,from,O
564,S0010938X15002954,S0010938X15002954-39,the,O
565,S0010938X15002954,S0010938X15002954-40,growing,O
566,S0010938X15002954,S0010938X15002954-41,pit,U
567,S0010938X15002954,S0010938X15002954-42,boundary,O
568,S0010938X15002954,S0010938X15002954-43,velocity,O
569,S0010938X15002954,S0010938X15002954-44,in,O
570,S0010938X15002954,S0010938X15002954-45,Al,U
571,S0010938X15002954,S0010938X15002954-46,[,O
572,S0010938X15002954,S0010938X15002954-47,33,O
573,S0010938X15002954,S0010938X15002954-48,],O
574,S0010938X15002954,S0010938X15002954-49,",",O
575,S0010938X15002954,S0010938X15002954-50,an,O
576,S0010938X15002954,S0010938X15002954-51,Al,B
577,S0010938X15002954,S0010938X15002954-52,alloy,L
578,S0010938X15002954,S0010938X15002954-53,[,O
579,S0010938X15002954,S0010938X15002954-54,34,O
580,S0010938X15002954,S0010938X15002954-55,],O
581,S0010938X15002954,S0010938X15002954-56,and,O
582,S0010938X15002954,S0010938X15002954-57,Ni–Fe,B
583,S0010938X15002954,S0010938X15002954-58,[,O
584,S0010938X15002954,S0010938X15002954-59,35,I
585,S0010938X15002954,S0010938X15002954-60,],O
586,S0010938X15002954,S0010938X15002954-61,thin,I
587,S0010938X15002954,S0010938X15002954-62,films,L
588,S0010938X15002954,S0010938X15002954-63,.,O
589,S0010938X15002954,S0010938X15002954-64,Subsequently,O
590,S0010938X15002954,S0010938X15002954-65,",",O
591,S0010938X15002954,S0010938X15002954-66,Ryan,O
592,S0010938X15002954,S0010938X15002954-67,et,O
593,S0010938X15002954,S0010938X15002954-68,al,O
594,S0010938X15002954,S0010938X15002954-69,.,O
595,S0010938X15002954,S0010938X15002954-70,[,O
596,S0010938X15002954,S0010938X15002954-71,"27,36",O
597,S0010938X15002954,S0010938X15002954-72,],O
598,S0010938X15002954,S0010938X15002954-73,determined,O
599,S0010938X15002954,S0010938X15002954-74,the,O
600,S0010938X15002954,S0010938X15002954-75,anodic,O
601,S0010938X15002954,S0010938X15002954-76,current,O
602,S0010938X15002954,S0010938X15002954-77,density,O
603,S0010938X15002954,S0010938X15002954-78,in,O
604,S0010938X15002954,S0010938X15002954-79,pits,U
605,S0010938X15002954,S0010938X15002954-80,propagating,O
606,S0010938X15002954,S0010938X15002954-81,as,O
607,S0010938X15002954,S0010938X15002954-82,2D,B
608,S0010938X15002954,S0010938X15002954-83,disks,L
609,S0010938X15002954,S0010938X15002954-84,in,O
610,S0010938X15002954,S0010938X15002954-85,stainless,B
611,S0010938X15002954,S0010938X15002954-86,steel,I
612,S0010938X15002954,S0010938X15002954-87,thin,I
613,S0010938X15002954,S0010938X15002954-88,films,L
614,S0010938X15002954,S0010938X15002954-89,by,O
615,S0010938X15002954,S0010938X15002954-90,measuring,O
616,S0010938X15002954,S0010938X15002954-91,the,O
617,S0010938X15002954,S0010938X15002954-92,pit,B
618,S0010938X15002954,S0010938X15002954-93,edge,L
619,S0010938X15002954,S0010938X15002954-94,movement,O
620,S0010938X15002954,S0010938X15002954-95,velocity,O
621,S0010938X15002954,S0010938X15002954-96,.,O
622,S0010938X15002954,S0010938X15002954-97,Ernst,O
623,S0010938X15002954,S0010938X15002954-98,and,O
624,S0010938X15002954,S0010938X15002954-99,Newman,O
625,S0010938X15002954,S0010938X15002954-100,[,O
626,S0010938X15002954,S0010938X15002954-101,"11,12,37",O
627,S0010938X15002954,S0010938X15002954-102,],O
628,S0010938X15002954,S0010938X15002954-103,studied,O
629,S0010938X15002954,S0010938X15002954-104,stability,O
630,S0010938X15002954,S0010938X15002954-105,of,O
631,S0010938X15002954,S0010938X15002954-106,pit,U
632,S0010938X15002954,S0010938X15002954-107,growth,L
633,S0010938X15002954,S0010938X15002954-108,in,O
634,S0010938X15002954,S0010938X15002954-109,detail,O
635,S0010938X15002954,S0010938X15002954-110,and,O
636,S0010938X15002954,S0010938X15002954-111,measured,B
637,S0010938X15002954,S0010938X15002954-112,the,I
638,S0010938X15002954,S0010938X15002954-113,kinetics,I
639,S0010938X15002954,S0010938X15002954-114,of,I
640,S0010938X15002954,S0010938X15002954-115,2D,B
641,S0010938X15002954,S0010938X15002954-116,pit,L
642,S0010938X15002954,S0010938X15002954-117,propagation,L
643,S0010938X15002954,S0010938X15002954-118,in,O
644,S0010938X15002954,S0010938X15002954-119,depth,O
645,S0010938X15002954,S0010938X15002954-120,and,O
646,S0010938X15002954,S0010938X15002954-121,width,O
647,S0010938X15002954,S0010938X15002954-122,and,O
648,S0010938X15002954,S0010938X15002954-123,compared,O
649,S0010938X15002954,S0010938X15002954-124,the,O
650,S0010938X15002954,S0010938X15002954-125,results,O
651,S0010938X15002954,S0010938X15002954-126,with,O
652,S0010938X15002954,S0010938X15002954-127,kinetics,O
653,S0010938X15002954,S0010938X15002954-128,in,O
654,S0010938X15002954,S0010938X15002954-129,1D,B
655,S0010938X15002954,S0010938X15002954-130,pencil,I
656,S0010938X15002954,S0010938X15002954-131,electrodes,L
657,S0010938X15002954,S0010938X15002954-132,.,O
658,S0010938X15002954,S0010938X15002954-133,They,O
659,S0010938X15002954,S0010938X15002954-134,developed,O
660,S0010938X15002954,S0010938X15002954-135,a,O
661,S0010938X15002954,S0010938X15002954-136,semi-quantitative,B
662,S0010938X15002954,S0010938X15002954-137,model,L
663,S0010938X15002954,S0010938X15002954-138,for,O
664,S0010938X15002954,S0010938X15002954-139,pit,B
665,S0010938X15002954,S0010938X15002954-140,propagation,L
666,S0010938X15002954,S0010938X15002954-141,which,O
667,S0010938X15002954,S0010938X15002954-142,explained,O
668,S0010938X15002954,S0010938X15002954-143,the,O
669,S0010938X15002954,S0010938X15002954-144,lacy,B
670,S0010938X15002954,S0010938X15002954-145,pit,I
671,S0010938X15002954,S0010938X15002954-146,cover,L
672,S0010938X15002954,S0010938X15002954-147,formation,L
673,S0010938X15002954,S0010938X15002954-148,during,O
674,S0010938X15002954,S0010938X15002954-149,the,O
675,S0010938X15002954,S0010938X15002954-150,pit,U
676,S0010938X15002954,S0010938X15002954-151,growth,L
677,S0010938X15002954,S0010938X15002954-152,",",O
678,S0010938X15002954,S0010938X15002954-153,although,O
679,S0010938X15002954,S0010938X15002954-154,they,O
680,S0010938X15002954,S0010938X15002954-155,did,O
681,S0010938X15002954,S0010938X15002954-156,not,O
682,S0010938X15002954,S0010938X15002954-157,measure,O
683,S0010938X15002954,S0010938X15002954-158,current,O
684,S0010938X15002954,S0010938X15002954-159,density,O
685,S0010938X15002954,S0010938X15002954-160,within,O
686,S0010938X15002954,S0010938X15002954-161,the,O
687,S0010938X15002954,S0010938X15002954-162,pit,U
688,S0010938X15002954,S0010938X15002954-163,.,O
689,S0010938X15002954,S0010938X15002954-164,More,O
690,S0010938X15002954,S0010938X15002954-165,recently,O
691,S0010938X15002954,S0010938X15002954-166,",",O
692,S0010938X15002954,S0010938X15002954-167,Tang,O
693,S0010938X15002954,S0010938X15002954-168,and,O
694,S0010938X15002954,S0010938X15002954-169,Davenport,O
695,S0010938X15002954,S0010938X15002954-170,[,O
696,S0010938X15002954,S0010938X15002954-171,38,O
697,S0010938X15002954,S0010938X15002954-172,],O
698,S0010938X15002954,S0010938X15002954-173,tracked,O
699,S0010938X15002954,S0010938X15002954-174,the,O
700,S0010938X15002954,S0010938X15002954-175,pit,U
701,S0010938X15002954,S0010938X15002954-176,boundary,O
702,S0010938X15002954,S0010938X15002954-177,movement,O
703,S0010938X15002954,S0010938X15002954-178,and,O
704,S0010938X15002954,S0010938X15002954-179,computed,O
705,S0010938X15002954,S0010938X15002954-180,the,O
706,S0010938X15002954,S0010938X15002954-181,instantaneous,O
707,S0010938X15002954,S0010938X15002954-182,but,O
708,S0010938X15002954,S0010938X15002954-183,average,O
709,S0010938X15002954,S0010938X15002954-184,current,O
710,S0010938X15002954,S0010938X15002954-185,density,O
711,S0010938X15002954,S0010938X15002954-186,in,O
712,S0010938X15002954,S0010938X15002954-187,Fe-Co,B
713,S0010938X15002954,S0010938X15002954-188,thin,I
714,S0010938X15002954,S0010938X15002954-189,films,L
715,S0010938X15002954,S0010938X15002954-190,.,O
716,S0010938X15002954,S0010938X15002954-191,However,O
717,S0010938X15002954,S0010938X15002954-192,",",O
718,S0010938X15002954,S0010938X15002954-193,there,O
719,S0010938X15002954,S0010938X15002954-194,have,O
720,S0010938X15002954,S0010938X15002954-195,been,O
721,S0010938X15002954,S0010938X15002954-196,no,O
722,S0010938X15002954,S0010938X15002954-197,previous,O
723,S0010938X15002954,S0010938X15002954-198,attempts,O
724,S0010938X15002954,S0010938X15002954-199,to,O
725,S0010938X15002954,S0010938X15002954-200,quantify,O
726,S0010938X15002954,S0010938X15002954-201,the,O
727,S0010938X15002954,S0010938X15002954-202,local,O
728,S0010938X15002954,S0010938X15002954-203,current,O
729,S0010938X15002954,S0010938X15002954-204,density,O
730,S0010938X15002954,S0010938X15002954-205,during,O
731,S0010938X15002954,S0010938X15002954-206,inhomogeneous,O
732,S0010938X15002954,S0010938X15002954-207,growth,O
733,S0010938X15002954,S0010938X15002954-208,of,O
734,S0010938X15002954,S0010938X15002954-209,pits,U
735,S0010938X15002954,S0010938X15002954-210,",",O
736,S0010938X15002954,S0010938X15002954-211,although,O
737,S0010938X15002954,S0010938X15002954-212,such,O
738,S0010938X15002954,S0010938X15002954-213,local,O
739,S0010938X15002954,S0010938X15002954-214,variation,O
740,S0010938X15002954,S0010938X15002954-215,in,O
741,S0010938X15002954,S0010938X15002954-216,current,U
742,S0010938X15002954,S0010938X15002954-217,density,O
743,S0010938X15002954,S0010938X15002954-218,has,O
744,S0010938X15002954,S0010938X15002954-219,long,O
745,S0010938X15002954,S0010938X15002954-220,been,O
746,S0010938X15002954,S0010938X15002954-221,recognised,O
747,S0010938X15002954,S0010938X15002954-222,[,O
748,S0010938X15002954,S0010938X15002954-223,7,O
749,S0010938X15002954,S0010938X15002954-224,],O
750,S0010938X15002954,S0010938X15002954-225,.,O
751,S0167931713006904,S0167931713006904-0,Copper,B
752,S0167931713006904,S0167931713006904-1,electro-chemical,I
753,S0167931713006904,S0167931713006904-2,deposition,L
754,S0167931713006904,S0167931713006904-3,(,O
755,S0167931713006904,S0167931713006904-4,ECD,U
756,S0167931713006904,S0167931713006904-5,),O
757,S0167931713006904,S0167931713006904-6,of,I
758,S0167931713006904,S0167931713006904-7,through,B
759,S0167931713006904,S0167931713006904-8,silicon,I
760,S0167931713006904,S0167931713006904-9,via,L
761,S0167931713006904,S0167931713006904-10,(,O
762,S0167931713006904,S0167931713006904-11,TSV,U
763,S0167931713006904,S0167931713006904-12,),O
764,S0167931713006904,S0167931713006904-13,is,O
765,S0167931713006904,S0167931713006904-14,a,O
766,S0167931713006904,S0167931713006904-15,key,O
767,S0167931713006904,S0167931713006904-16,challenge,O
768,S0167931713006904,S0167931713006904-17,of,O
769,S0167931713006904,S0167931713006904-18,3D,B
770,S0167931713006904,S0167931713006904-19,integration,L
771,S0167931713006904,S0167931713006904-20,.,O
772,S0167931713006904,S0167931713006904-21,This,O
773,S0167931713006904,S0167931713006904-22,paper,O
774,S0167931713006904,S0167931713006904-23,presents,O
775,S0167931713006904,S0167931713006904-24,a,O
776,S0167931713006904,S0167931713006904-25,numerical,B
777,S0167931713006904,S0167931713006904-26,modeling,I
778,S0167931713006904,S0167931713006904-27,of,I
779,S0167931713006904,S0167931713006904-28,TSV,B
780,S0167931713006904,S0167931713006904-29,filling,L
781,S0167931713006904,S0167931713006904-30,concerning,O
782,S0167931713006904,S0167931713006904-31,the,O
783,S0167931713006904,S0167931713006904-32,influence,O
784,S0167931713006904,S0167931713006904-33,of,O
785,S0167931713006904,S0167931713006904-34,the,O
786,S0167931713006904,S0167931713006904-35,accelerator,B
787,S0167931713006904,S0167931713006904-36,and,I
788,S0167931713006904,S0167931713006904-37,the,I
789,S0167931713006904,S0167931713006904-38,suppressor,L
790,S0167931713006904,S0167931713006904-39,.,O
791,S0167931713006904,S0167931713006904-40,The,O
792,S0167931713006904,S0167931713006904-41,diffusion–adsorption,B
793,S0167931713006904,S0167931713006904-42,model,L
794,S0167931713006904,S0167931713006904-43,was,O
795,S0167931713006904,S0167931713006904-44,used,O
796,S0167931713006904,S0167931713006904-45,in,O
797,S0167931713006904,S0167931713006904-46,the,O
798,S0167931713006904,S0167931713006904-47,simulation,B
799,S0167931713006904,S0167931713006904-48,and,I
800,S0167931713006904,S0167931713006904-49,effects,I
801,S0167931713006904,S0167931713006904-50,of,I
802,S0167931713006904,S0167931713006904-51,the,I
803,S0167931713006904,S0167931713006904-52,additives,U
804,S0167931713006904,S0167931713006904-53,were,O
805,S0167931713006904,S0167931713006904-54,incorporated,O
806,S0167931713006904,S0167931713006904-55,in,O
807,S0167931713006904,S0167931713006904-56,the,O
808,S0167931713006904,S0167931713006904-57,model,O
809,S0167931713006904,S0167931713006904-58,.,O
810,S0167931713006904,S0167931713006904-59,The,O
811,S0167931713006904,S0167931713006904-60,boundary,O
812,S0167931713006904,S0167931713006904-61,conditions,O
813,S0167931713006904,S0167931713006904-62,were,O
814,S0167931713006904,S0167931713006904-63,derived,O
815,S0167931713006904,S0167931713006904-64,from,O
816,S0167931713006904,S0167931713006904-65,a,O
817,S0167931713006904,S0167931713006904-66,set,B
818,S0167931713006904,S0167931713006904-67,of,I
819,S0167931713006904,S0167931713006904-68,experimental,I
820,S0167931713006904,S0167931713006904-69,Tafel,I
821,S0167931713006904,S0167931713006904-70,curves,L
822,S0167931713006904,S0167931713006904-71,with,O
823,S0167931713006904,S0167931713006904-72,different,O
824,S0167931713006904,S0167931713006904-73,concentrations,O
825,S0167931713006904,S0167931713006904-74,of,O
826,S0167931713006904,S0167931713006904-75,additives,U
827,S0167931713006904,S0167931713006904-76,",",O
828,S0167931713006904,S0167931713006904-77,which,O
829,S0167931713006904,S0167931713006904-78,provided,O
830,S0167931713006904,S0167931713006904-79,a,O
831,S0167931713006904,S0167931713006904-80,quick,O
832,S0167931713006904,S0167931713006904-81,and,O
833,S0167931713006904,S0167931713006904-82,accurate,O
834,S0167931713006904,S0167931713006904-83,way,O
835,S0167931713006904,S0167931713006904-84,for,O
836,S0167931713006904,S0167931713006904-85,copper,B
837,S0167931713006904,S0167931713006904-86,ECD,I
838,S0167931713006904,S0167931713006904-87,process,I
839,S0167931713006904,S0167931713006904-88,prediction,L
840,S0167931713006904,S0167931713006904-89,without,O
841,S0167931713006904,S0167931713006904-90,complicated,O
842,S0167931713006904,S0167931713006904-91,surface,O
843,S0167931713006904,S0167931713006904-92,kinetic,O
844,S0167931713006904,S0167931713006904-93,parameters,O
845,S0167931713006904,S0167931713006904-94,fitting,O
846,S0167931713006904,S0167931713006904-95,.,O
847,S0167931713006904,S0167931713006904-96,The,O
848,S0167931713006904,S0167931713006904-97,level,B
849,S0167931713006904,S0167931713006904-98,set,I
850,S0167931713006904,S0167931713006904-99,method,L
851,S0167931713006904,S0167931713006904-100,(,O
852,S0167931713006904,S0167931713006904-101,LSM,U
853,S0167931713006904,S0167931713006904-102,),O
854,S0167931713006904,S0167931713006904-103,was,O
855,S0167931713006904,S0167931713006904-104,employed,O
856,S0167931713006904,S0167931713006904-105,to,O
857,S0167931713006904,S0167931713006904-106,track,B
858,S0167931713006904,S0167931713006904-107,the,I
859,S0167931713006904,S0167931713006904-108,copper,I
860,S0167931713006904,S0167931713006904-109,and,I
861,S0167931713006904,S0167931713006904-110,electrolyte,I
862,S0167931713006904,S0167931713006904-111,interface,L
863,S0167931713006904,S0167931713006904-112,.,O
864,S0167931713006904,S0167931713006904-113,The,O
865,S0167931713006904,S0167931713006904-114,simulation,U
866,S0167931713006904,S0167931713006904-115,results,O
867,S0167931713006904,S0167931713006904-116,were,O
868,S0167931713006904,S0167931713006904-117,in,O
869,S0167931713006904,S0167931713006904-118,good,O
870,S0167931713006904,S0167931713006904-119,agreement,O
871,S0167931713006904,S0167931713006904-120,with,O
872,S0167931713006904,S0167931713006904-121,the,O
873,S0167931713006904,S0167931713006904-122,experiments,O
874,S0167931713006904,S0167931713006904-123,.,O
875,S0167931713006904,S0167931713006904-124,For,O
876,S0167931713006904,S0167931713006904-125,a,O
877,S0167931713006904,S0167931713006904-126,given,O
878,S0167931713006904,S0167931713006904-127,feature,O
879,S0167931713006904,S0167931713006904-128,size,O
880,S0167931713006904,S0167931713006904-129,",",O
881,S0167931713006904,S0167931713006904-130,the,O
