DocID,TokenID,Token,Tag
S0010938X15002954,S0010938X15002954-108,in,
S0010938X15002954,S0010938X15002954-109,detail,
S0010938X15002954,S0010938X15002954-110,and,
S0010938X15002954,S0010938X15002954-111,measured,
S0010938X15002954,S0010938X15002954-112,the,
S0010938X15002954,S0010938X15002954-113,kinetics,
S0010938X15002954,S0010938X15002954-114,of,
S0010938X15002954,S0010938X15002954-115,2D,
S0010938X15002954,S0010938X15002954-116,pit,
S0010938X15002954,S0010938X15002954-117,propagation,
S0010938X15002954,S0010938X15002954-118,in,
S0010938X15002954,S0010938X15002954-119,depth,
S0010938X15002954,S0010938X15002954-120,and,
S0010938X15002954,S0010938X15002954-121,width,
S0010938X15002954,S0010938X15002954-122,and,
S0010938X15002954,S0010938X15002954-123,compared,
S0010938X15002954,S0010938X15002954-124,the,
S0010938X15002954,S0010938X15002954-125,results,
S0010938X15002954,S0010938X15002954-126,with,
S0010938X15002954,S0010938X15002954-127,kinetics,
S0010938X15002954,S0010938X15002954-128,in,
S0010938X15002954,S0010938X15002954-129,1D,
S0010938X15002954,S0010938X15002954-130,pencil,
S0010938X15002954,S0010938X15002954-131,electrodes,
S0010938X15002954,S0010938X15002954-132,.,
S0010938X15002954,S0010938X15002954-133,They,
S0010938X15002954,S0010938X15002954-134,developed,
S0010938X15002954,S0010938X15002954-135,a,
S0010938X15002954,S0010938X15002954-136,semi-quantitative,
S0010938X15002954,S0010938X15002954-137,model,
S0010938X15002954,S0010938X15002954-138,for,
S0010938X15002954,S0010938X15002954-139,pit,
S0010938X15002954,S0010938X15002954-140,propagation,
S0010938X15002954,S0010938X15002954-141,which,
S0010938X15002954,S0010938X15002954-142,explained,
S0010938X15002954,S0010938X15002954-143,the,
S0010938X15002954,S0010938X15002954-144,lacy,
S0010938X15002954,S0010938X15002954-145,pit,
S0010938X15002954,S0010938X15002954-146,cover,
S0010938X15002954,S0010938X15002954-147,formation,
S0010938X15002954,S0010938X15002954-148,during,
S0010938X15002954,S0010938X15002954-149,the,
S0010938X15002954,S0010938X15002954-150,pit,
S0010938X15002954,S0010938X15002954-151,growth,
S0010938X15002954,S0010938X15002954-152,",",
S0010938X15002954,S0010938X15002954-153,although,
S0010938X15002954,S0010938X15002954-154,they,
S0010938X15002954,S0010938X15002954-155,did,
S0010938X15002954,S0010938X15002954-156,not,
S0010938X15002954,S0010938X15002954-157,measure,
S0010938X15002954,S0010938X15002954-158,current,
S0010938X15002954,S0010938X15002954-159,density,
S0010938X15002954,S0010938X15002954-160,within,
S0010938X15002954,S0010938X15002954-161,the,
S0010938X15002954,S0010938X15002954-162,pit,
S0010938X15002954,S0010938X15002954-163,.,
S0010938X15002954,S0010938X15002954-164,More,
S0010938X15002954,S0010938X15002954-165,recently,
S0010938X15002954,S0010938X15002954-166,",",
S0010938X15002954,S0010938X15002954-167,Tang,
S0010938X15002954,S0010938X15002954-168,and,
S0010938X15002954,S0010938X15002954-169,Davenport,
S0010938X15002954,S0010938X15002954-170,[,
S0010938X15002954,S0010938X15002954-171,38,
S0010938X15002954,S0010938X15002954-172,],
S0010938X15002954,S0010938X15002954-173,tracked,
S0010938X15002954,S0010938X15002954-174,the,
S0010938X15002954,S0010938X15002954-175,pit,
S0010938X15002954,S0010938X15002954-176,boundary,
S0010938X15002954,S0010938X15002954-177,movement,
S0010938X15002954,S0010938X15002954-178,and,
S0010938X15002954,S0010938X15002954-179,computed,
S0010938X15002954,S0010938X15002954-180,the,
S0010938X15002954,S0010938X15002954-181,instantaneous,
S0010938X15002954,S0010938X15002954-182,but,
S0010938X15002954,S0010938X15002954-183,average,
S0010938X15002954,S0010938X15002954-184,current,
S0010938X15002954,S0010938X15002954-185,density,
S0010938X15002954,S0010938X15002954-186,in,
S0010938X15002954,S0010938X15002954-187,Fe-Co,
S0010938X15002954,S0010938X15002954-188,thin,
S0010938X15002954,S0010938X15002954-189,films,
S0010938X15002954,S0010938X15002954-190,.,
S0010938X15002954,S0010938X15002954-191,However,
S0010938X15002954,S0010938X15002954-192,",",
S0010938X15002954,S0010938X15002954-193,there,
S0010938X15002954,S0010938X15002954-194,have,
S0010938X15002954,S0010938X15002954-195,been,
S0010938X15002954,S0010938X15002954-196,no,
S0010938X15002954,S0010938X15002954-197,previous,
S0010938X15002954,S0010938X15002954-198,attempts,
S0010938X15002954,S0010938X15002954-199,to,
S0010938X15002954,S0010938X15002954-200,quantify,
S0010938X15002954,S0010938X15002954-201,the,
S0010938X15002954,S0010938X15002954-202,local,
S0010938X15002954,S0010938X15002954-203,current,
S0010938X15002954,S0010938X15002954-204,density,
S0010938X15002954,S0010938X15002954-205,during,
S0010938X15002954,S0010938X15002954-206,inhomogeneous,
S0010938X15002954,S0010938X15002954-207,growth,
S0010938X15002954,S0010938X15002954-208,of,
S0010938X15002954,S0010938X15002954-209,pits,
S0010938X15002954,S0010938X15002954-210,",",
S0010938X15002954,S0010938X15002954-211,although,
S0010938X15002954,S0010938X15002954-212,such,
S0010938X15002954,S0010938X15002954-213,local,
S0010938X15002954,S0010938X15002954-214,variation,
S0010938X15002954,S0010938X15002954-215,in,
S0010938X15002954,S0010938X15002954-216,current,
S0010938X15002954,S0010938X15002954-217,density,
S0010938X15002954,S0010938X15002954-218,has,
S0010938X15002954,S0010938X15002954-219,long,
S0010938X15002954,S0010938X15002954-220,been,
S0010938X15002954,S0010938X15002954-221,recognised,
S0010938X15002954,S0010938X15002954-222,[,
S0010938X15002954,S0010938X15002954-223,7,
S0010938X15002954,S0010938X15002954-224,],
S0010938X15002954,S0010938X15002954-225,.,
S0167931713006904,S0167931713006904-0,Copper,
S0167931713006904,S0167931713006904-1,electro-chemical,
S0167931713006904,S0167931713006904-2,deposition,
S0167931713006904,S0167931713006904-3,(,
S0167931713006904,S0167931713006904-4,ECD,
S0167931713006904,S0167931713006904-5,),
S0167931713006904,S0167931713006904-6,of,
S0167931713006904,S0167931713006904-7,through,
S0167931713006904,S0167931713006904-8,silicon,
S0167931713006904,S0167931713006904-9,via,
S0167931713006904,S0167931713006904-10,(,
S0167931713006904,S0167931713006904-11,TSV,
S0167931713006904,S0167931713006904-12,),
S0167931713006904,S0167931713006904-13,is,
S0167931713006904,S0167931713006904-14,a,
S0167931713006904,S0167931713006904-15,key,
S0167931713006904,S0167931713006904-16,challenge,
S0167931713006904,S0167931713006904-17,of,
S0167931713006904,S0167931713006904-18,3D,
S0167931713006904,S0167931713006904-19,integration,
S0167931713006904,S0167931713006904-20,.,
S0167931713006904,S0167931713006904-21,This,
S0167931713006904,S0167931713006904-22,paper,
S0167931713006904,S0167931713006904-23,presents,
S0167931713006904,S0167931713006904-24,a,
S0167931713006904,S0167931713006904-25,numerical,
S0167931713006904,S0167931713006904-26,modeling,
S0167931713006904,S0167931713006904-27,of,
S0167931713006904,S0167931713006904-28,TSV,
S0167931713006904,S0167931713006904-29,filling,
S0167931713006904,S0167931713006904-30,concerning,
S0167931713006904,S0167931713006904-31,the,
S0167931713006904,S0167931713006904-32,influence,
S0167931713006904,S0167931713006904-33,of,
S0167931713006904,S0167931713006904-34,the,
S0167931713006904,S0167931713006904-35,accelerator,
S0167931713006904,S0167931713006904-36,and,
S0167931713006904,S0167931713006904-37,the,
S0167931713006904,S0167931713006904-38,suppressor,
S0167931713006904,S0167931713006904-39,.,
S0167931713006904,S0167931713006904-40,The,
S0167931713006904,S0167931713006904-41,diffusion–adsorption,
S0167931713006904,S0167931713006904-42,model,
S0167931713006904,S0167931713006904-43,was,
S0167931713006904,S0167931713006904-44,used,
S0167931713006904,S0167931713006904-45,in,
S0167931713006904,S0167931713006904-46,the,
S0167931713006904,S0167931713006904-47,simulation,
S0167931713006904,S0167931713006904-48,and,
S0167931713006904,S0167931713006904-49,effects,
S0167931713006904,S0167931713006904-50,of,
S0167931713006904,S0167931713006904-51,the,
S0167931713006904,S0167931713006904-52,additives,
S0167931713006904,S0167931713006904-53,were,
S0167931713006904,S0167931713006904-54,incorporated,
S0167931713006904,S0167931713006904-55,in,
S0167931713006904,S0167931713006904-56,the,
S0167931713006904,S0167931713006904-57,model,
S0167931713006904,S0167931713006904-58,.,
S0167931713006904,S0167931713006904-59,The,
S0167931713006904,S0167931713006904-60,boundary,
S0167931713006904,S0167931713006904-61,conditions,
S0167931713006904,S0167931713006904-62,were,
S0167931713006904,S0167931713006904-63,derived,
S0167931713006904,S0167931713006904-64,from,
S0167931713006904,S0167931713006904-65,a,
S0167931713006904,S0167931713006904-66,set,
S0167931713006904,S0167931713006904-67,of,
S0167931713006904,S0167931713006904-68,experimental,
S0167931713006904,S0167931713006904-69,Tafel,
S0167931713006904,S0167931713006904-70,curves,
S0167931713006904,S0167931713006904-71,with,
S0167931713006904,S0167931713006904-72,different,
S0167931713006904,S0167931713006904-73,concentrations,
S0167931713006904,S0167931713006904-74,of,
S0167931713006904,S0167931713006904-75,additives,
S0167931713006904,S0167931713006904-76,",",
S0167931713006904,S0167931713006904-77,which,
S0167931713006904,S0167931713006904-78,provided,
S0167931713006904,S0167931713006904-79,a,
S0167931713006904,S0167931713006904-80,quick,
S0167931713006904,S0167931713006904-81,and,
S0167931713006904,S0167931713006904-82,accurate,
S0167931713006904,S0167931713006904-83,way,
S0167931713006904,S0167931713006904-84,for,
S0167931713006904,S0167931713006904-85,copper,
S0167931713006904,S0167931713006904-86,ECD,
S0167931713006904,S0167931713006904-87,process,
S0167931713006904,S0167931713006904-88,prediction,
S0167931713006904,S0167931713006904-89,without,
S0167931713006904,S0167931713006904-90,complicated,
S0167931713006904,S0167931713006904-91,surface,
S0167931713006904,S0167931713006904-92,kinetic,
S0167931713006904,S0167931713006904-93,parameters,
S0167931713006904,S0167931713006904-94,fitting,
S0167931713006904,S0167931713006904-95,.,
S0167931713006904,S0167931713006904-96,The,
S0167931713006904,S0167931713006904-97,level,
S0167931713006904,S0167931713006904-98,set,
S0167931713006904,S0167931713006904-99,method,
S0167931713006904,S0167931713006904-100,(,
S0167931713006904,S0167931713006904-101,LSM,
S0167931713006904,S0167931713006904-102,),
S0167931713006904,S0167931713006904-103,was,
S0167931713006904,S0167931713006904-104,employed,
S0167931713006904,S0167931713006904-105,to,
S0167931713006904,S0167931713006904-106,track,
S0167931713006904,S0167931713006904-107,the,
S0167931713006904,S0167931713006904-108,copper,
S0167931713006904,S0167931713006904-109,and,
S0167931713006904,S0167931713006904-110,electrolyte,
S0167931713006904,S0167931713006904-111,interface,
S0167931713006904,S0167931713006904-112,.,
S0167931713006904,S0167931713006904-113,The,
S0167931713006904,S0167931713006904-114,simulation,
S0167931713006904,S0167931713006904-115,results,
S0167931713006904,S0167931713006904-116,were,
S0167931713006904,S0167931713006904-117,in,
S0167931713006904,S0167931713006904-118,good,
S0167931713006904,S0167931713006904-119,agreement,
S0167931713006904,S0167931713006904-120,with,
S0167931713006904,S0167931713006904-121,the,
S0167931713006904,S0167931713006904-122,experiments,
S0167931713006904,S0167931713006904-123,.,
S0167931713006904,S0167931713006904-124,For,
S0167931713006904,S0167931713006904-125,a,
S0167931713006904,S0167931713006904-126,given,
S0167931713006904,S0167931713006904-127,feature,
S0167931713006904,S0167931713006904-128,size,
S0167931713006904,S0167931713006904-129,",",
S0167931713006904,S0167931713006904-130,the,
S0167931713006904,S0167931713006904-131,current,
S0167931713006904,S0167931713006904-132,density,
S0167931713006904,S0167931713006904-133,for,
S0167931713006904,S0167931713006904-134,superfilling,
S0167931713006904,S0167931713006904-135,could,
S0167931713006904,S0167931713006904-136,be,
S0167931713006904,S0167931713006904-137,predicted,
S0167931713006904,S0167931713006904-138,",",
S0167931713006904,S0167931713006904-139,which,
S0167931713006904,S0167931713006904-140,provided,
S0167931713006904,S0167931713006904-141,a,
S0167931713006904,S0167931713006904-142,guideline,
S0167931713006904,S0167931713006904-143,for,
S0167931713006904,S0167931713006904-144,ECD,
S0167931713006904,S0167931713006904-145,process,
S0167931713006904,S0167931713006904-146,optimization,
S0167931713006904,S0167931713006904-147,.,
S0165212515000931,S0165212515000931-0,We,
S0165212515000931,S0165212515000931-1,describe,
S0165212515000931,S0165212515000931-2,three,
S0165212515000931,S0165212515000931-3,ways,
S0165212515000931,S0165212515000931-4,to,
S0165212515000931,S0165212515000931-5,solve,
S0165212515000931,S0165212515000931-6,the,
S0165212515000931,S0165212515000931-7,reflection,
S0165212515000931,S0165212515000931-8,problem,
S0165212515000931,S0165212515000931-9,.,
S0165212515000931,S0165212515000931-10,The,
S0165212515000931,S0165212515000931-11,first,
S0165212515000931,S0165212515000931-12,way,
S0165212515000931,S0165212515000931-13,is,
S0165212515000931,S0165212515000931-14,very,
S0165212515000931,S0165212515000931-15,simple,
S0165212515000931,S0165212515000931-16,(,
S0165212515000931,S0165212515000931-17,Section,
S0165212515000931,S0165212515000931-18,4,
S0165212515000931,S0165212515000931-19,),
S0165212515000931,S0165212515000931-20,.,
S0165212515000931,S0165212515000931-21,We,
S0165212515000931,S0165212515000931-22,exploit,
S0165212515000931,S0165212515000931-23,the,
S0165212515000931,S0165212515000931-24,consequences,
S0165212515000931,S0165212515000931-25,of,
S0165212515000931,S0165212515000931-26,shifting,
S0165212515000931,S0165212515000931-27,the,
S0165212515000931,S0165212515000931-28,semi-infinite,
S0165212515000931,S0165212515000931-29,row,
S0165212515000931,S0165212515000931-30,by,
S0165212515000931,S0165212515000931-31,one,
S0165212515000931,S0165212515000931-32,period,
S0165212515000931,S0165212515000931-33,(,
S0165212515000931,S0165212515000931-34,to,
S0165212515000931,S0165212515000931-35,the,
S0165212515000931,S0165212515000931-36,right,
S0165212515000931,S0165212515000931-37,or,
S0165212515000931,S0165212515000931-38,left,
S0165212515000931,S0165212515000931-39,),
S0165212515000931,S0165212515000931-40,.,
S0165212515000931,S0165212515000931-41,In,
S0165212515000931,S0165212515000931-42,effect,
S0165212515000931,S0165212515000931-43,",",
S0165212515000931,S0165212515000931-44,we,
S0165212515000931,S0165212515000931-45,regard,
S0165212515000931,S0165212515000931-46,the,
S0165212515000931,S0165212515000931-47,semi-infinite,
S0165212515000931,S0165212515000931-48,row,
S0165212515000931,S0165212515000931-49,as,
S0165212515000931,S0165212515000931-50,two,
S0165212515000931,S0165212515000931-51,scatterers,
S0165212515000931,S0165212515000931-52,",",
S0165212515000931,S0165212515000931-53,one,
S0165212515000931,S0165212515000931-54,of,
S0165212515000931,S0165212515000931-55,which,
S0165212515000931,S0165212515000931-56,is,
S0165212515000931,S0165212515000931-57,another,
S0165212515000931,S0165212515000931-58,semi-infinite,
S0165212515000931,S0165212515000931-59,row,
S0165212515000931,S0165212515000931-60,.,
S0165212515000931,S0165212515000931-61,This,
S0165212515000931,S0165212515000931-62,idea,
S0165212515000931,S0165212515000931-63,goes,
S0165212515000931,S0165212515000931-64,back,
S0165212515000931,S0165212515000931-65,to,
S0165212515000931,S0165212515000931-66,a,
S0165212515000931,S0165212515000931-67,series,
S0165212515000931,S0165212515000931-68,of,
S0165212515000931,S0165212515000931-69,papers,
S0165212515000931,S0165212515000931-70,by,
S0165212515000931,S0165212515000931-71,Millar,
S0165212515000931,S0165212515000931-72,in,
S0165212515000931,S0165212515000931-73,the,
S0165212515000931,S0165212515000931-74,1960s,
S0165212515000931,S0165212515000931-75,",",
S0165212515000931,S0165212515000931-76,starting,
